LegacyId,Datum,Operater,A1,B1,C1,A2,B2,C2,TitlePomembnoSLO,ContentPomembnoSLO,TitleNesreceSLO,ContentNesreceSLO,TitleZastojiSLO,ContentZastojiSLO,TitleVremeSLO,ContentVremeSLO,TitleOvireSLO,ContentOvireSLO,TitleDeloNaCestiSLO,ContentDeloNaCestiSLO,TitleOpozorilaSLO,ContentOpozorilaSLO,TitleMednarodneInformacijeSLO,ContentMednarodneInformacijeSLO,TitleSplosnoSLO,ContentSplosnoSLO
1288246,2022-02-09T11:23:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288247,2022-02-09T11:23:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288248,2022-02-09T11:26:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288249,2022-02-09T11:26:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288250,2022-02-09T11:30:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, pri Slapu ob Idrijci, prometna popolno zaprta.</p><p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, pri Slapu ob Idrijci, prometna popolno zaprta.</p>",,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288251,2022-02-09T11:31:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, pri Slapu ob Idrijci, popolno zaprta.</p><p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, pri Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288252,2022-02-09T11:31:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288253,2022-02-09T11:32:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288254,2022-02-09T11:43:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,Ovire,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288255,2022-02-09T11:43:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,Ovire,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288256,2022-02-09T11:46:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Ovire</strong></p><p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,Ovire,"<p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288257,2022-02-09T11:46:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Ovire</strong></p><p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,Ovire,"<p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288258,2022-02-09T11:46:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Ovire</strong></p><p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,Ovire,"<p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288259,2022-02-09T11:49:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Ovire</strong></p><p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,Ovire,"<p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p>",Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288260,2022-02-09T11:49:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Zastoji</strong></p><p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,"<p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p>",Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288261,2022-02-09T11:49:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Zastoji</strong></p><p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,"<p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p>",Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288262,2022-02-09T11:49:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Zastoji</strong></p><p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,"<p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p>",Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288263,2022-02-09T11:50:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Zastoji</strong></p><p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,"<p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p>",Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288264,2022-02-09T11:50:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Zastoji</strong></p><p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,"<p>Na gorenjski avtocesti zastoj tovornih vozil proti Avstriji, predvidoma 1 kilometer.</p>",Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288265,2022-02-09T12:06:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288266,2022-02-09T12:06:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288267,2022-02-09T12:07:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,"<p>Glavna cesta Most na So?i - Dolenja Trebuša, na Slapu ob Idrijci, popolno zaprta.</p>",,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288268,2022-02-09T12:10:00.000000,"DARS Janja Budi?, PIC",NULL,<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288269,2022-02-09T12:10:00.000000,"DARS Janja Budi?, PIC",NULL,<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288270,2022-02-09T12:11:00.000000,"DARS Janja Budi?, PIC",NULL,<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288271,2022-02-09T12:15:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",Tovorni promet,
1288272,2022-02-09T12:15:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",Tovorni promet,
1288273,2022-02-09T12:15:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",Tovorni promet,
1288274,2022-02-09T12:40:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na štajerski avtocesti je zaradi okvare vozila oviran promet med po?ivališ?em Tepanje in priklju?kom Slovenska Bistrica jug proti Mariboru.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,,,,Zimske razmere,,,<p>Na štajerski avtocesti je zaradi okvare vozila oviran promet med po?ivališ?em Tepanje in priklju?kom Slovenska Bistrica jug proti Mariboru.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288275,2022-02-09T13:05:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288276,2022-02-09T13:07:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti je zaradi kosov pnevmatike oviran promet na uvozu Unec na pospeševalnem pasu proti Ljubljani.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,,,,Zimske razmere,,,<p>Na primorski avtocesti je zaradi kosov pnevmatike oviran promet na uvozu Unec na pospeševalnem pasu proti Ljubljani.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288277,2022-02-09T13:14:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti je zaradi kosov pnevmatike oviran promet na uvozu Unec na pospeševalnem pasu proti Ljubljani.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,,,,Zimske razmere,,,<p>Na primorski avtocesti je zaradi kosov pnevmatike oviran promet na uvozu Unec na pospeševalnem pasu proti Ljubljani.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288278,2022-02-09T13:15:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti je zaradi kosov pnevmatike oviran promet na uvozu Unec na pospeševalnem pasu proti Ljubljani.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,,,,Zimske razmere,,,<p>Na primorski avtocesti je zaradi kosov pnevmatike oviran promet na uvozu Unec na pospeševalnem pasu proti Ljubljani.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288279,2022-02-09T13:16:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti je zaradi kosov pnevmatike oviran promet na uvozu Unec na pospeševalnem pasu proti Ljubljani.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,,,,Zimske razmere,,,<p>Na primorski avtocesti je zaradi kosov pnevmatike oviran promet na uvozu Unec na pospeševalnem pasu proti Ljubljani.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288280,2022-02-09T13:16:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti je zaradi kosov pnevmatike oviran promet na uvozu Unec na pospeševalnem pasu proti Ljubljani.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,,,,Zimske razmere,,,<p>Na primorski avtocesti je zaradi kosov pnevmatike oviran promet na uvozu Unec na pospeševalnem pasu proti Ljubljani.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288281,2022-02-09T13:38:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288282,2022-02-09T13:53:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem oviran promet.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem oviran promet.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288283,2022-02-09T14:08:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem oviran promet.</p><p><strong>Ovire</strong></p><p>Na podravski avtocesti je zaradi okvare vozila oviran promet na razcepu Slivnica iz smeri Ptuja proti Dragu?ovi.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem oviran promet.</p>,,,Zimske razmere,,,<p>Na podravski avtocesti je zaradi okvare vozila oviran promet na razcepu Slivnica iz smeri Ptuja proti Dragu?ovi.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288284,2022-02-09T14:15:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem oviran promet. Nastal je daljši zastoj.</p><p><strong>Ovire</strong></p><p>Na podravski avtocesti je zaradi okvare vozila oviran promet na razcepu Slivnica iz smeri Ptuja proti Dragu?ovi.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem oviran promet. Nastal je daljši zastoj.</p>,,,Zimske razmere,,,<p>Na podravski avtocesti je zaradi okvare vozila oviran promet na razcepu Slivnica iz smeri Ptuja proti Dragu?ovi.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288285,2022-02-09T14:34:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p><p><strong>Ovire</strong></p><p>Na podravski avtocesti je zaradi okvare vozila oviran promet na razcepu Slivnica iz smeri Ptuja proti Dragu?ovi.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p>,,,Zimske razmere,,,<p>Na podravski avtocesti je zaradi okvare vozila oviran promet na razcepu Slivnica iz smeri Ptuja proti Dragu?ovi.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
